ISIN	NCB	ISSUER	Maturity Date	Coupon Rate	Legal Entity ID			
XS2126056204	BE	Paccar Financial Europe B.V.	3/03/2023	0	Q47A62EK6GMSID3Y8C39			
XS2126161681	BE	RELX Finance B.V.	18/03/2024	0	54930086P8MBY4IN4E29			
XS2126161764	BE	RELX Finance B.V.	10/03/2028	0,5	54930086P8MBY4IN4E29			
XS2126162069	BE	RELX Finance B.V.	10/03/2032	0,875	54930086P8MBY4IN4E29			
XS0162513211	DE	innogy Finance II B.V.	14/02/2033	5,75	549300TG53AWJ719M814			
XS1948612905	DE	BMW Finance N.V.	6/10/2023	0,625	5299006ZHG3IXU0PNJ56			
XS2049616894	DE	Siemens Financieringsmaatschappij N.V.	5/09/2034	0,5	TAFO772JB70PDRN5VS48			
XS2020580945	ES	International Consolidated Airlines Group	4/07/2023	0,5	959800TZHQRUSH1ESL13			
FR0013424850	FR	Vivendi S.A.	13/06/2022	0	969500FU4DRAEVJW7U54			
FR0013494168	FR	Schneider Electric SE	11/03/2029	0,25	969500A1YF1XUYYXS284			
FR0013422623	FR	Eutelsat S.A.	13/07/2027	2,25	549300MCOOY1V7P2PG30			
FR0013456431	FR	Pernod-Ricard S.A.	24/10/2027	0,5	52990097YFPX9J0H5D87			
XS1962571011	FR	Compagnie de Saint-Gobain S.A.	15/03/2031	1,875	NFONVGN05Z0FMN5PEC35			
XS2147133495	BE	Unilever NV	25/03/2025	1,25	549300SWJ4YK4LLNT176			
XS2147133578	BE	Unilever NV	25/03/2030	1,75	549300SWJ4YK4LLNT176			
DE000A2R8NC5	DE	Vonovia Finance B.V.	6/04/2023	0,125	5299009XLZLD9TALOZ03			
DE000A2R8ND3	DE	Vonovia Finance B.V.	7/10/2027	0,625	5299009XLZLD9TALOZ03			
DE000A2YNZV0	DE	Daimler AG	8/02/2024	0	529900R27DL06UVNT076			
XS2051667181	DE	Continental AG	12/09/2023	0	529900A7YD9C0LLXM621			
FR0013453040	FR	Alstom S.A.	14/10/2026	0,25	96950032TUYMW11FB530			
XS2065946837	IT	ENI S.p.A.	11/10/2034	1	BUCRF72VH5RBN7X3VL35			
BE6320934266	BE	Anheuser-Busch InBev N.V./S.A.	2/12/2027	2,125	5493008H3828EMEXB082			
BE6320935271	BE	Anheuser-Busch InBev N.V./S.A.	2/04/2032	2,875	5493008H3828EMEXB082			
BE6320936287	BE	Anheuser-Busch InBev N.V./S.A.	2/04/2040	3,7	5493008H3828EMEXB082			
XS2147977479	BE	Heineken N.V.	30/03/2025	1,625	724500K5PTPSST86UQ23			
XS2147977636	BE	Heineken N.V.	30/03/2030	2,25	724500K5PTPSST86UQ23			
XS2148372696	BE	Nestlé Finance Intl Ltd.	1/04/2026	1,125	0KLLMNHINTFDRMU6DI05			
XS2148390755	BE	Nestlé Finance Intl Ltd.	1/04/2030	1,5	0KLLMNHINTFDRMU6DI05			
XS2149368529	BE	Koninklijke Philips N.V.	30/03/2025	1,375	H1FJE8H61JGM1JSGM897			
XS2149379211	BE	Koninklijke Philips N.V.	30/03/2030	2	H1FJE8H61JGM1JSGM897			
XS2150006133	BE	John Deere Cash Management SA	2/04/2024	1,375	54930045CRYTH0OUOH72			
XS2150006307	BE	John Deere Cash Management SA	2/04/2028	1,85	54930045CRYTH0OUOH72			
XS2150006562	BE	John Deere Cash Management SA	2/04/2032	2,2	54930045CRYTH0OUOH72			
XS2150015555	BE	Koninklijke Ahold Delhaize N.V.	2/04/2027	1,75	724500C9GNBV20UYRX36			
XS2023644201	DE	Merck Financial Services GmbH	5/07/2027	0,375	549300OELEN3ZS5RB682			
XS2024716099	DE	Deutsche Telekom AG, Bonn	5/07/2034	1,375	549300V9QSIG4WX4GJ96			
XS2149280948	DE	Bertelsmann SE  KGaA	1/04/2028	2	5299001BUUGXAREGE533			
XS2117485677	ES	CEPSA Finance, S.Aflds	12/02/2028	0,75	959800QEUH8V5SPPCB45			
XS2151059206	FI	Mondi Finance	1/04/2028	2,375	2138004LSZE37TGO8788			
FR0013505104	FR	Sanofi S.A.	1/04/2025	1	549300E9PC51EN656011			
FR0013505112	FR	Sanofi S.A.	1/04/2030	1,5	549300E9PC51EN656011			
FR0013505260	FR	Carrefour SA	15/12/2027	2,625	549300B8P6MUJ1YWTS08			
FR0013505559	FR	Air Liquide Finance	2/04/2025	1	549300YGXL5Z3R14K812			
FR0013505567	FR	Air Liquide Finance	2/04/2030	1,375	549300YGXL5Z3R14K812			
XS2150053721	FR	Compagnie de Saint-Gobain S.A.	3/04/2023	1,75	NFONVGN05Z0FMN5PEC35			
XS2150054372	FR	Compagnie de Saint-Gobain S.A.	4/10/2027	2,375	NFONVGN05Z0FMN5PEC35			
XS2153593103	BE	B.A.T Netherlands Finance BV	7/10/2024	2,375	2138009B37VJ9VOWAO51			
XS2153597518	BE	B.A.T Netherlands Finance BV	7/04/2028	3,125	2138009B37VJ9VOWAO51			
XS2154325562	BE	Grand City Properties S.A.	9/04/2024	1,7	5299002QLUYKK2WBMB18			
XS2154336338	BE	HeidelbergCement Fin.Lux. S.A.	9/10/2024	2,5	529900RYHTCF5X9DD509			
XS2154418144	BE	Shell International Finance BV	7/04/2024	1,125	213800ITMMKU4Z7I4F78			
XS2154418730	BE	Shell International Finance BV	7/04/2028	1,5	213800ITMMKU4Z7I4F78			
XS2154419118	BE	Shell International Finance BV	7/04/2032	1,875	213800ITMMKU4Z7I4F78			
XS2156244043	BE	Holcim Finance (Luxembg) S.A.	9/04/2025	2,375	529900XU3Z9D2HLBR716			
DE000A289RN6	DE	Daimler AG	7/04/2025	2,625	529900R27DL06UVNT076			
DE000A28VQC4	DE	Vonovia Finance B.V.	7/04/2024	1,625	5299009XLZLD9TALOZ03			
DE000A28VQD2	DE	Vonovia Finance B.V.	7/04/2030	2,25	5299009XLZLD9TALOZ03			
DE000A2RWZZ6	DE	Vonovia Finance B.V.	29/06/2025	1,8	5299009XLZLD9TALOZ03			
XS2152329053	DE	Fresenius SE & Co. KGaA	8/10/2027	1,625	XDFJ0CYCOO1FXRFTQS51			
XS2049419398	FI	Teollisuuden Voima Oyj	9/03/2026	1,125	743700LQ48IZBTZN4S52			
XS2099128055	FI	CA Immobilien Anlagen AG	5/02/2027	0,875	5299003ICAPV07J0R180			
XS2153410977	FI	SATO Oyj	7/04/2023	2,25	7437009ELUGUOA45V564			
FR0012199156	FR	Wendel S.A.	2/10/2024	2,75	969500M98ZMIZYJD5O34			
FR0013504677	FR	Engie S.A.	27/03/2028	1,75	LAXUQCHT4FH58LRZDY46			
FR0013506292	FR	Orange S.A.	7/07/2027	1,25	969500MCOONR8990S771			
FR0013506300	FR	Orange S.A.	7/04/2032	1,625	969500MCOONR8990S771			
FR0013506508	FR	LVMH Moët Henn. L. Vuitton SE	7/04/2025	0,75	IOG4E947OATN0KJYSD45			
FR0013506524	FR	Pernod-Ricard S.A.	7/04/2025	1,125	52990097YFPX9J0H5D87			
FR0013506532	FR	Pernod-Ricard S.A.	8/04/2030	1,75	52990097YFPX9J0H5D87			
FR0013506813	FR	Unibail-Rodamco SE	9/04/2025	2,125	969500SHQITWXSIS7N89			
FR0013506821	FR	Unibail-Rodamco SE	9/04/2030	2,625	969500SHQITWXSIS7N89			
FR0013506862	FR	Schneider Electric SE	9/04/2027	1	969500A1YF1XUYYXS284			
FR0013507449	FR	Sanofi S.A.	1/04/2025	1	549300E9PC51EN656011			
FR0013507456	FR	Sanofi S.A.	1/04/2030	1,5	549300E9PC51EN656011			
XS2153406868	FR	Total Capital International S.A.	8/04/2027	1,491	549300U37G2I8G4RUG09			
XS2153409029	FR	Total Capital International S.A.	8/04/2032	1,994	549300U37G2I8G4RUG09			
DE000A28V301	BE	Henkel AG  KGaA	17/04/2027	2,5	529900RRNKUM3INJGF98			
DE000A28V319	BE	JAB Holdings B.V.	17/04/2035	3,375	529900RRNKUM3INJGF98			
PTEDPNOM0015	BE	EDP - Energias de Portugal SA	15/04/2027	1,625	529900CLC3WDMGI9VH80			
XS2152795709	BE	Airbus Group Finance B.V.	7/04/2025	1,625	MINO79WLOO247M1IL051			
XS2152796426	BE	Airbus Group Finance B.V.	7/04/2032	2,375	MINO79WLOO247M1IL051			
XS2153459123	BE	Royal Schiphol Group N.V.	6/04/2029	2	724500XSMG4AYQ8NDK42			
XS2156598281	BE	Akzo Nobel N.V.	14/04/2030	1,625	724500XYIJUGXAA5QD70			
XS2153405118	ES	Iberdrola Finanzas S.A.U.	16/06/2025	0,875	5493004PZNZWWBOUV388			
XS2154441120	ES	Red Electrica Corporacion SA	14/04/2025	0,875	5493009HMD0C90GUV498			
XS2156506854	ES	Naturgy Finance B.V.	15/01/2026	1,25	2138005FTXOJUBQ5J563			
XS2156581394	ES	Repsol Intl Finance B.V.	15/12/2025	2	5493002YCY6HTK0OUR29			
XS2156583259	ES	Repsol Intl Finance B.V.	15/04/2030	2,625	5493002YCY6HTK0OUR29			
FR0013394681	FR	Veolia Environnement S.A.	14/01/2024	0,892	969500LENY69X51OOT31			
FR0013505542	FR	Suez S.A.	2/04/2027	1,25	549300JQIZM6CL7POC81			
FR0013507654	FR	Bouygues S.A.	24/07/2028	1,125	969500MOCLNQFNZN0D63			
FR0013507704	FR	Veolia Environnement S.A.	15/04/2028	1,25	969500LENY69X51OOT31			
BE6321076711	BE	Lonza Finance International NV	21/04/2027	1,625	549300AS6XQBD4ETT379			
XS2126169742	BE	Givaudan Finance Europe B.V	22/04/2027	1	213800MGRS1DZVKTKA03			
XS2126170161	BE	Givaudan Finance Europe B.V	22/04/2032	1,625	213800MGRS1DZVKTKA03			
XS2152796269	BE	Airbus SE	7/04/2028	2	MINO79WLOO247M1IL051			
XS0553728709	DE	Deutsche Telekom Intl Fin.B.V.	28/10/2030	4,5	529900ERDFHS6C1M4U58			
XS2010445026	DE	BMW Finance N.V.	13/07/2022	0,125	5299006ZHG3IXU0PNJ56			
XS2117462627	DE	Deutsche Bahn Finance Gmbh	14/02/2024	0	52990002BAIDUAIIYU29			
FR0013504693	FR	Engie S.A.	30/03/2032	2,125	LAXUQCHT4FH58LRZDY46			
FR0013507647	FR	SNCF Mobilités	17/04/2030	0,625	969500A4MXJ3ESPHK698			
DE000A289NE4	DE	Deutsche Wohnen AG	30/04/2025	1	529900QE24Q67I3FWZ10			
DE000A289NF1	DE	Deutsche Wohnen AG	30/04/2030	1,5	529900QE24Q67I3FWZ10			
DE000A2LQRS3	DE	Deutsche Telekom AG, Bonn	29/03/2039	2,25	549300V9QSIG4WX4GJ96			
XS2023643146	DE	Merck Financial Services GmbH	15/12/2023	0,005	549300OELEN3ZS5RB682			
XS2152932542	DE	Deutsche Bahn Finance Gmbh	9/04/2027	0,5	52990002BAIDUAIIYU29			
FR0013510179	FR	Auchan Holding SA	29/01/2026	2,875	969500ASEC557H5A4F22			
FR0013511151	FR	Pernod-Ricard S.A.	7/04/2025	1,125	52990097YFPX9J0H5D87			
FR0013511169	FR	Pernod-Ricard S.A.	8/04/2030	1,75	52990097YFPX9J0H5D87			
BE6321529396	BE	Elia Transmission Belgium	28/04/2030	0,875	549300A3EZXECDLW2V25			
XS2018637327	BE	HeidelbergCement Fin.Lux. S.A.	1/12/2027	1,125	529900RYHTCF5X9DD509			
XS2166219720	BE	ASML Holding N.V.	7/05/2029	0,625	724500Y6DUVHQD6OXN27			
XS2166754957	BE	Schlumberger Finance B.V.	28/10/2026	1,375	5299003L3TGTOIYBX911			
XS2166755509	BE	Schlumberger Finance B.V.	6/05/2032	2	5299003L3TGTOIYBX911			
XS2168629967	BE	Heineken N.V.	7/05/2033	1,25	724500K5PTPSST86UQ23			
XS2168630205	BE	Heineken N.V.	7/05/2040	1,75	724500K5PTPSST86UQ23			
XS2169281487	BE	CRH SMW Finance DAC	5/05/2030	1,625	549300XYDB6706OPOS81			
XS2156607702	DE	EnBW International Finance BV	17/04/2025	0,625	724500CNCIO1ZTJ0X675			
XS2168307333	DE	Amphenol Technologies Holding GmbH	4/05/2026	0,75	549300110BRSS7DV8V39			
XS2055652056	ES	Abertis Infraestructuras SA	26/03/2032	1,875	549300GKFVWI02JQ5332			
XS2168478068	FI	CRH SMW Finance DAC	5/11/2026	1,25	54930044475SH442C864			
XS2169281131	FI	CRH Finland Services OYJ	5/11/2023	0,875	549300F7G18UFXIS2K82			
FR0013504644	FR	Engie S.A.	27/03/2025	1,375	LAXUQCHT4FH58LRZDY46			
FR0013510823	FR	Holding d Infrastructures de Transport S.A.S	4/05/2027	2,5	9695004S3RCE0Q5V8G28			
XS2128498636	BE	Signify NV	11/05/2024	2	549300072P3J1X8NZO35			
XS2128499105	BE	Signify NV	11/05/2027	2,375	549300072P3J1X8NZO35			
XS2169243479	BE	Swisscom Finance BV	14/11/2028	0,375	549300L41E8X8K71RV25			
XS2170362326	BE	Nestlé Finance Intl Ltd.	12/11/2024	0	0KLLMNHINTFDRMU6DI05			
XS2170362672	BE	Nestlé Finance Intl Ltd.	12/11/2027	0,125	0KLLMNHINTFDRMU6DI05			
XS2170362912	BE	Nestlé Finance Intl Ltd.	12/05/2032	0,375	0KLLMNHINTFDRMU6DI05			
XS2170384130	BE	Shell International Finance BV	11/05/2024	0,5	213800ITMMKU4Z7I4F78			
XS2170386853	BE	Shell International Finance BV	11/11/2032	1,25	213800ITMMKU4Z7I4F78			
XS2171875839	BE	CPI Property Group SA	12/05/2026	2,75	222100CO2ZOTEPGJO223			
XS2176558620	DE	Bertelsmann SE  KGaA	15/05/2030	1,5	5299001BUUGXAREGE533			
ES0205032032	ES	Ferrovial Emisiones, S.A.	14/05/2026	1,382	95980020140005209562			
XS2089229806	ES	Merlin Properties SOCIMI S.A.	4/12/2034	1,875	959800L8KD863DP30X04			
XS2171759256	FI	Nokia Oyj, Espoo	15/05/2025	2,375	549300A0JPRWG1KI7U06			
XS2171872570	FI	Nokia Oyj, Espoo	15/05/2028	3,125	549300A0JPRWG1KI7U06			
FR0013512233	FR	Klepierre	12/05/2029	2	969500PB4U31KEFHZ621			
FR0013512381	FR	Kering S.A.	13/05/2023	0,25	549300VGEJKB7SVUZR78			
FR0013512407	FR	Kering S.A.	13/05/2028	0,75	549300VGEJKB7SVUZR78			
BE6321718346	BE	ENI Finance International S.A.	5/05/2025	1,275	5493001XW6MSHRMFLU28			
XS2177013252	BE	Reckitt Benckiser Treasury Services BV	19/05/2026	0,375	54930007FVPKN1NNHV37			
XS2177013765	BE	Reckitt Benckiser Treasury Services BV	19/05/2030	0,75	54930007FVPKN1NNHV37			
DE000A289XG8	DE	Daimler AG	22/05/2030	2,375	529900R27DL06UVNT076			
DE000A289XH6	DE	Daimler AG	22/08/2023	1,625	529900R27DL06UVNT076			
DE000A289XJ2	DE	Daimler AG	22/08/2026	2	529900R27DL06UVNT076			
XS2156768546	DE	Deutsche Bahn Finance Gmbh	16/04/2040	1,375	52990002BAIDUAIIYU29			
XS2176534795	DE	Würth Finance International BV	22/11/2027	0,75	5JB3IE65ZU13TA0DGN10			
XS2177021271	DE	Linde Finance B.V.	19/05/2027	0,25	5H8RMHHYTWIP1RKLCE38			
XS2177021602	DE	Linde Finance B.V.	19/05/2032	0,55	5H8RMHHYTWIP1RKLCE38			
XS2177122541	DE	Deutsche Post AG	20/05/2026	0,375	8ER8GIG7CSMVD8VUFE78			
XS2177122624	DE	Deutsche Post AG	20/05/2029	0,75	8ER8GIG7CSMVD8VUFE78			
XS2177122897	DE	Deutsche Post AG	20/05/2032	1	8ER8GIG7CSMVD8VUFE78			
XS2177441990	ES	Telefonica Emisiones S.A.U.	21/08/2027	1,201	549300Y5MFC4SW5Z3K71			
XS2177442295	ES	Telefonica Emisiones S.A.U.	21/05/2032	1,807	549300Y5MFC4SW5Z3K71			
XS2177552390	ES	Amadeus IT Group SA, Madrid	20/05/2024	2,5	9598004A3FTY3TEHHN09			
XS2177555062	ES	Amadeus IT Group SA, Madrid	20/05/2027	2,875	9598004A3FTY3TEHHN09			
FR0013396520	FR	Orange S.A.	15/01/2029	2	969500MCOONR8990S771			
FR0013512621	FR	Compagnie Fin. Ind. Autoroutes	19/05/2031	1	213800CP8292W9E8LJ69			
FR0013513538	FR	Legrand S.A.	20/05/2030	0,75	969500XXRPGD7HCAFA90			
XS2176562812	FR	WPP Finance S.A.	19/05/2027	2,375	549300KWN0W6L03WNN80			
XS2176569312	FR	Total Capital International S.A.	18/05/2040	1,618	549300U37G2I8G4RUG09			
XS2176605306	FR	Total Capital International S.A.	18/05/2031	0,952	549300U37G2I8G4RUG09			
XS2170736180	BE	Richemont Intl Holding S.A.	26/05/2028	0,75	549300V9893NUQX6X069			
XS2170736263	BE	Richemont Intl Holding S.A.	26/05/2032	1,125	549300V9893NUQX6X069			
XS2175967343	BE	Achmea B.V.	26/05/2027	1,5	7245007QUMI1FHIQV531			
XS2178457425	BE	Richemont Intl Holding S.A.	26/05/2040	1,625	549300V9893NUQX6X069			
XS2178585423	DE	Conti-Gummi Finance B.V., Amsterdam	27/11/2023	2,125	7245005XLGUQL4UWDV24			
XS2178586157	DE	Continental AG	27/08/2026	2,5	529900A7YD9C0LLXM621			
XS2178769076	DE	Fresenius Medical Care AG and Co. KGaA, Bad Homburg	29/05/2026	1	549300CP8NY40UP89Q40			
XS2178769159	DE	Fresenius Medical Care AG and Co. KGaA, Bad Homburg	29/05/2030	1,5	549300CP8NY40UP89Q40			
XS2178957077	ES	Redexis Gas Finance B.V.	28/05/2025	1,875	724500XI19XTPCL36320			
XS2177349912	FI	Ignitis Grupe UAB	21/05/2030	2	5493005RZJHJT5PNHY10			
XS2179959817	FI	Kojamo Oyj	27/05/2027	1,875	7437007YPUOQZ8OV1R42			
XS2176783319	IT	ENI S.p.A.	18/05/2026	1,25	BUCRF72VH5RBN7X3VL35			
XS2176785447	IT	ENI S.p.A.	18/05/2031	2	BUCRF72VH5RBN7X3VL35			
XS2182049291	DE	Siemens Financieringsmaatschappij N.V.	5/06/2022	0,125	TAFO772JB70PDRN5VS48			
XS2182054887	DE	Siemens Financieringsmaatschappij N.V.	5/06/2026	0,375	TAFO772JB70PDRN5VS48			
XS2182055181	DE	Siemens Financieringsmaatschappij N.V.	5/06/2024	0,25	TAFO772JB70PDRN5VS48			
XS1265778933	ES	Cellnex Telecom S.A.	27/07/2022	3,125	5493008T4YG3AQUI7P67			
FR0013444684	FR	Orange S.A.	4/09/2032	0,5	969500MCOONR8990S771			
FR0013512449	FR	Suez S.A.	14/05/2035	1,25	549300JQIZM6CL7POC81			
FR0013516051	FR	EssilorLuxottica S.A.	5/01/2024	0,25	549300M3VH1A3ER1TB49			
FR0013516069	FR	EssilorLuxottica S.A.	5/01/2026	0,375	549300M3VH1A3ER1TB49			
FR0013516077	FR	EssilorLuxottica S.A.	5/06/2028	0,5	549300M3VH1A3ER1TB49			
XS2168799539	BE	Citycon Treasury B.V.	1/10/2024	2,5	549300WAE0CGQ0IE1H63			
XS2177443343	BE	Mohawk Capital Finance S.A.	12/06/2027	1,75	549300IXL8ST9Z2BTY31			
XS2185867830	BE	Airbus SE	9/06/2026	1,375	MINO79WLOO247M1IL051			
XS2185867913	BE	Airbus SE	9/06/2030	1,625	MINO79WLOO247M1IL051			
XS2185868051	BE	Airbus SE	9/06/2040	2,375	MINO79WLOO247M1IL051			
XS2188805688	DE	Covestro AG	3/02/2026	0,875	3912005AWHKLQ1CPLV11			
XS2188805845	DE	Covestro AG	12/06/2030	1,375	3912005AWHKLQ1CPLV11			
FR0013517711	FR	Schneider Electric SE	12/06/2023	0	969500A1YF1XUYYXS284			
XS2187525949	BE	Alliander N.V.	10/06/2030	0,375	724500XBZ9QOPTI11U82			
XS2189592889	BE	SIG Combibloc	18/06/2023	1,875	549300Q95MWZB4BXB866			
XS2189594315	BE	SIG Combibloc	18/06/2025	2,125	549300Q95MWZB4BXB866			
XS2189592616	ES	ACS, Act.de Constr.y Serv. SA	17/06/2025	1,375	95980020140005558665			
FR0013517059	FR	Veolia Environnement S.A.	15/01/2032	0,8	969500LENY69X51OOT31			
FR0013517190	FR	Engie S.A.	11/06/2027	0,375	LAXUQCHT4FH58LRZDY46			
FR0013518297	FR	Klepierre	13/12/2032	1,625	969500PB4U31KEFHZ621			
FR0013518537	FR	Edenred S.A.	18/06/2029	1,375	9695006LOD5B2D7Y0N70			
XS2191362859	BE	Digital Dutch Finco BV	1/02/2031	1,25	549300ONZ5IS6B6IMJ70			
XS2193968992	BE	Upjohn Finance BV	23/06/2022	0,816	254900OG32E8F3XO5O83			
XS2193969370	BE	Upjohn Finance BV	23/06/2024	1,023	254900OG32E8F3XO5O83			
XS2193978363	BE	Koninklijke DSM NV	23/06/2028	0,25	724500SNT1MK246AHP04			
XS2193979254	BE	Koninklijke DSM NV	23/06/2032	0,625	724500SNT1MK246AHP04			
XS2193982803	BE	Upjohn Finance BV	23/06/2027	1,362	254900OG32E8F3XO5O83			
XS2193983108	BE	Upjohn Finance BV	23/06/2032	1,908	254900OG32E8F3XO5O83			
XS2191013171	DE	alstria office REIT-AG	23/06/2026	1,5	529900QIJIGPI0DRL085			
XS2193657561	DE	Conti-Gummi Finance B.V., Amsterdam	25/09/2024	1,125	7245005XLGUQL4UWDV24			
XS2194192527	DE	Infineon Technologies AG	24/06/2032	2	TSI2PJM6EPETEQ4X1U25			
XS2194282948	DE	Infineon Technologies AG	24/06/2023	0,75	TSI2PJM6EPETEQ4X1U25			
XS2194283672	DE	Infineon Technologies AG	24/06/2026	1,125	TSI2PJM6EPETEQ4X1U25			
XS2194283839	DE	Infineon Technologies AG	24/06/2029	1,625	TSI2PJM6EPETEQ4X1U25			
XS2193654386	ES	Cellnex Telecom S.A.	18/04/2025	2,875	5493008T4YG3AQUI7P67			
XS2193658619	ES	Cellnex Telecom S.A.	26/06/2029	1,875	5493008T4YG3AQUI7P67			
FR0013519279	FR	Covivio S.A.	23/06/2030	1,625	969500P8M3W2XX376054			
XS2190256706	IT	Snam S.p.A.	17/06/2030	0,75	8156002278562044AF79			
XS2190255211	BE	ENEXIS Holding NV	17/06/2032	0,625	7245009Q5867Q0YC9Q13			
XS2190979489	BE	Eustream AS	25/06/2027	1,625	31570020000000003378			
XS2196308758	BE	Euronext N.V.	12/06/2029	1,125	724500QJ4QSZ3H9QU415			
XS2198580271	BE	Wolters Kluwer N.V.	3/07/2030	0,75	724500TEM53I0U077B74			
XS2197673747	DE	MTU Aero Engines AG	1/07/2025	3	529900807L67JY81RD65			
XS2195092601	ES	Abertis Infraestructuras SA	29/03/2029	2,25	549300GKFVWI02JQ5332			
FR0013521267	FR	Unibail-Rodamco SE	29/06/2032	2	969500SHQITWXSIS7N89			
FR0013521549	FR	Worldline S.A., Bezons	30/06/2023	0,5	549300CJMQNCA0U4TS33			
FR0013521564	FR	Worldline S.A., Bezons	30/06/2027	0,875	549300CJMQNCA0U4TS33			
XS2192431380	IT	Italgas S.P.A.	24/06/2025	0,25	815600F25FF44EF1FA76			
XS2178832379	BE	Fiat Chrysler Automobiles N.V.	7/07/2023	3,375	549300LKT9PW7ZIBDF31			
XS2178833773	BE	Fiat Chrysler Automobiles N.V.	5/01/2026	3,875	549300LKT9PW7ZIBDF31			
XS2199343513	BE	ISS Finance N.B.	7/07/2025	1,25	724500PIMPESBMB5Q552			
XS2199351375	BE	Fiat Chrysler Automobiles N.V.	7/07/2028	4,5	549300LKT9PW7ZIBDF31			
XS2199265617	DE	Bayer AG	6/07/2024	0,375	549300J4U55H3WP1XT59			
XS2199266003	DE	Bayer AG	6/01/2027	0,75	549300J4U55H3WP1XT59			
XS2199266268	DE	Bayer AG	6/01/2030	1,125	549300J4U55H3WP1XT59			
XS2199266698	DE	Bayer AG	6/07/2032	1,375	549300J4U55H3WP1XT59			
XS2199604096	FI	UNIQA Insurance Group AG	9/07/2030	1,375	529900OOW8ELHOXWZP82			
FR0013522091	FR	Mercialys	7/07/2027	4,625	969500081CGAXB7YS433			
XS2197356186	IT	Iren S.p.A.	1/07/2030	1	8156001EBD33FD474E60			
XS2200215213	IT	Infrastrutture Wireless Italiane S.p.A	8/07/2026	1,875	81560066183FE361C071			
XS2053052895	BE	EDP Finance B.V.	16/09/2026	0,375	5299007L43AQDFOW5739			
XS2193733503	BE	Czech Gas Networks Investments S.a.r.l.	16/07/2027	1	549300K11JPENR1PEH43			
XS2203802462	BE	NE Property B.V.	14/07/2027	3,375	7245006AG9J70KOIJH36			
DE000A28ZQP7	DE	Vonovia Finance B.V.	9/07/2026	0,625	5299009XLZLD9TALOZ03			
DE000A28ZQQ5	DE	Vonovia Finance B.V.	9/07/2030	1	5299009XLZLD9TALOZ03			
XS2197675288	ES	Telefonica Emisiones S.A.U.	13/07/2040	1,864	549300Y5MFC4SW5Z3K71			
XS2201946634	ES	Merlin Properties SOCIMI S.A.	13/07/2027	2,375	959800L8KD863DP30X04			
XS2202744384	ES	CEPSA Finance, S.Aflds	13/02/2026	2,25	959800QEUH8V5SPPCB45			
FR0013524865	FR	Auchan Holding SA	23/07/2027	3,25	969500ASEC557H5A4F22			
XS2209023402	IT	Terna Rete Elettrica Nazio.SpA	24/07/2032	0,75	8156009E94ED54DE7C31			
BE6286963051	BE	Barry Callebaut Services N.V	24/05/2024	2,375	213800R1F1EJYM4ICO85			
XS2171713006	DE	Eurogrid GmbH	15/05/2032	1,113	967600Q53854Z2NBCC81			
FR0013384872	FR	Unibail-Rodamco SE	5/12/2033	2	969500SHQITWXSIS7N89			
DE000A2YNZY4	DE	Daimler AG	8/08/2034	1,125	529900R27DL06UVNT076			
XS1651444140	BE	Eurofins Scientific SE	25/07/2024	2,125	#N/A			
XS2225207468	BE	Heimstaden Bostad Treasury B.V.	3/03/2027	1,375	#N/A			
FR0012602779	FR	Engie S.A.	13/03/2035	1,5	LAXUQCHT4FH58LRZDY46			
XS2227050023	BE	Royal Schiphol Group N.V.	8/09/2027	0,375	724500XSMG4AYQ8NDK42			
XS2227050379	BE	Royal Schiphol Group N.V.	8/09/2032	0,875	724500XSMG4AYQ8NDK42			
DE000A289QR9	DE	Daimler AG	10/09/2030	0,75	529900R27DL06UVNT076			
XS2224621347	DE	adidas AG	9/09/2024	0	549300JSX0Z4CW0V5023			
XS2224621420	DE	adidas AG	10/09/2035	0,625	549300JSX0Z4CW0V5023			
XS2228892860	FI	Glencore Capital Finance DAC	10/03/2028	1,125	213800HCUCI1HC7X6Q34			
XS2229434852	IT	ERG S.p.A	11/09/2027	0,5	8156004604684CA44A90			
XS1174211471	BE	Eurofins Scientific SE	27/01/2022	2,25	#N/A			
XS2228897158	BE	Akelius Residential Property Finance B.V.	17/01/2028	1	724500ABLEHD1CIBAA35			
XS2229470146	BE	Koninklijke KPN NV	14/12/2032	0,875	549300YO0JZHAL7FVP81			
XS2231165668	BE	Bevco Lux SARL	16/09/2027	1,5	529900A04GL02604LJ24			
XS2228260043	FI	Ryanair DAC	15/09/2025	2,875	635400WKFIPCHCKVW376			
XS2230266301	FI	Elisa Oyj	15/09/2027	0,25	743700TU2S3DXWGU7H32			
FR0013534484	FR	Orange S.A.	16/09/2029	0,125	969500MCOONR8990S771			
XS2231183646	FR	Holding d Infrastructures de Transport S.A.S	18/09/2029	1,625	9695004S3RCE0Q5V8G28			
XS2232115001	BE	Digital Dutch Finco BV	23/09/2022	0	549300ONZ5IS6B6IMJ70			
XS2232115423	BE	Digital Dutch Finco BV	15/01/2032	1	549300ONZ5IS6B6IMJ70			
XS2235986929	BE	Mondelez Intl Hldgs Nether. BV	22/09/2026	0	549300CW356R8I7N8D33			
XS2235987224	BE	Mondelez Intl Hldgs Nether. BV	22/09/2029	0,375	549300CW356R8I7N8D33			
XS2237302646	BE	STG Global Finance BV	24/09/2025	1,375	984500BEA5E8CT9EF758			
XS2232027727	DE	Kion Group AG	24/09/2025	1,625	5299005KY91C4C6U9H17			
